Make,Model,Year,Engine Fuel Type,Transmission Type,MSRP
Chevrolet,Sonic,2015,regular unleaded,MANUAL,16455
Chevrolet,Sonic,2015,regular unleaded,MANUAL,15855
Chevrolet,Sonic,2016,regular unleaded,MANUAL,16155
Chevrolet,Sonic,2016,regular unleaded,MANUAL,20095
Chevrolet,Sonic,2016,regular unleaded,AUTOMATIC,18145
Chevrolet,Sonic,2016,regular unleaded,AUTOMATIC,15595
Chevrolet,Sonic,2016,regular unleaded,AUTOMATIC,20345
Chevrolet,Sonic,2016,regular unleaded,MANUAL,16755
Chevrolet,Sonic,2016,regular unleaded,AUTOMATIC,19780
Chevrolet,Sonic,2016,regular unleaded,MANUAL,20095
Chevrolet,Sonic,2016,regular unleaded,AUTOMATIC,21495
Chevrolet,Sonic,2016,regular unleaded,MANUAL,14345
Chevrolet,Sonic,2016,regular unleaded,AUTOMATIC,17545
Chevrolet,Sonic,2016,regular unleaded,MANUAL,14945
Chevrolet,Sonic,2016,regular unleaded,AUTOMATIC,16195
Chevrolet,Sonic,2016,regular unleaded,AUTOMATIC,21495
Chevrolet,Sonic,2017,regular unleaded,AUTOMATIC,18170
Chevrolet,Sonic,2017,regular unleaded,AUTOMATIC,21215
Chevrolet,Sonic,2017,regular unleaded,MANUAL,17580
Chevrolet,Sonic,2017,regular unleaded,AUTOMATIC,18970
Chevrolet,Sonic,2017,regular unleaded,AUTOMATIC,16395
Chevrolet,Sonic,2017,regular unleaded,AUTOMATIC,20415
Chevrolet,Sonic,2017,regular unleaded,MANUAL,19720
Chevrolet,Sonic,2017,regular unleaded,MANUAL,17530
Chevrolet,Sonic,2017,regular unleaded,MANUAL,19720
Chevrolet,Sonic,2017,regular unleaded,MANUAL,15145
GMC,Sonoma,2002,regular unleaded,AUTOMATIC,16538
GMC,Sonoma,2002,flex-fuel (unleaded/E85),MANUAL,13975
GMC,Sonoma,2002,regular unleaded,AUTOMATIC,20793
GMC,Sonoma,2002,flex-fuel (unleaded/E85),AUTOMATIC,17093
GMC,Sonoma,2002,flex-fuel (unleaded/E85),MANUAL,15957
GMC,Sonoma,2002,regular unleaded,AUTOMATIC,24492
GMC,Sonoma,2002,flex-fuel (unleaded/E85),AUTOMATIC,15093
GMC,Sonoma,2002,flex-fuel (unleaded/E85),AUTOMATIC,15420
GMC,Sonoma,2002,regular unleaded,MANUAL,19675
GMC,Sonoma,2003,flex-fuel (unleaded/E85),MANUAL,14770
GMC,Sonoma,2003,flex-fuel (unleaded/E85),MANUAL,16570
GMC,Sonoma,2003,regular unleaded,AUTOMATIC,24670
GMC,Sonoma,2003,regular unleaded,MANUAL,21970
GMC,Sonoma,2003,flex-fuel (unleaded/E85),MANUAL,16270
GMC,Sonoma,2003,flex-fuel (unleaded/E85),AUTOMATIC,16220
GMC,Sonoma,2003,regular unleaded,MANUAL,20320
GMC,Sonoma,2003,flex-fuel (unleaded/E85),AUTOMATIC,17670
GMC,Sonoma,2003,flex-fuel (unleaded/E85),MANUAL,18270
Kia,Sorento,2015,regular unleaded,AUTOMATIC,38500
Kia,Sorento,2015,regular unleaded,AUTOMATIC,24300
Kia,Sorento,2015,regular unleaded,AUTOMATIC,26700
Kia,Sorento,2015,regular unleaded,AUTOMATIC,36700
Kia,Sorento,2015,regular unleaded,AUTOMATIC,41700
Kia,Sorento,2015,regular unleaded,AUTOMATIC,31700
Kia,Sorento,2015,regular unleaded,AUTOMATIC,33500
Kia,Sorento,2015,regular unleaded,AUTOMATIC,26100
Kia,Sorento,2015,regular unleaded,AUTOMATIC,39900
Kia,Sorento,2015,regular unleaded,AUTOMATIC,28500
Kia,Sorento,2016,regular unleaded,AUTOMATIC,38300
Kia,Sorento,2016,regular unleaded,AUTOMATIC,28200
Kia,Sorento,2016,regular unleaded,AUTOMATIC,33900
Kia,Sorento,2016,regular unleaded,AUTOMATIC,28700
Kia,Sorento,2016,regular unleaded,AUTOMATIC,40100
Kia,Sorento,2016,regular unleaded,AUTOMATIC,32900
Kia,Sorento,2016,regular unleaded,AUTOMATIC,25100
Kia,Sorento,2016,regular unleaded,AUTOMATIC,43300
Kia,Sorento,2016,regular unleaded,AUTOMATIC,32100
Kia,Sorento,2016,regular unleaded,AUTOMATIC,26400
Kia,Sorento,2016,regular unleaded,AUTOMATIC,41500
Kia,Sorento,2016,regular unleaded,AUTOMATIC,31100
Kia,Sorento,2016,regular unleaded,AUTOMATIC,30500
Kia,Sorento,2016,regular unleaded,AUTOMATIC,39900
Kia,Sorento,2016,regular unleaded,AUTOMATIC,41700
Kia,Sorento,2017,regular unleaded,AUTOMATIC,28500
Kia,Sorento,2017,regular unleaded,AUTOMATIC,28990
Kia,Sorento,2017,regular unleaded,AUTOMATIC,33100
Kia,Sorento,2017,regular unleaded,AUTOMATIC,40400
Kia,Sorento,2017,regular unleaded,AUTOMATIC,31500
Kia,Sorento,2017,regular unleaded,AUTOMATIC,38600
Kia,Sorento,2017,regular unleaded,AUTOMATIC,45700
Kia,Sorento,2017,regular unleaded,AUTOMATIC,43900
Kia,Sorento,2017,regular unleaded,AUTOMATIC,30790
Kia,Sorento,2017,regular unleaded,AUTOMATIC,25400
Kia,Sorento,2017,regular unleaded,AUTOMATIC,34900
Kia,Sorento,2017,regular unleaded,AUTOMATIC,26700
Kia,Sorento,2017,regular unleaded,AUTOMATIC,33300
Kia,Soul EV,2015,electric,DIRECT_DRIVE,35700
Kia,Soul EV,2015,electric,DIRECT_DRIVE,33700
Kia,Soul EV,2016,electric,DIRECT_DRIVE,33950
Kia,Soul EV,2016,electric,DIRECT_DRIVE,31950
Kia,Soul EV,2016,electric,DIRECT_DRIVE,35950
Kia,Soul,2014,regular unleaded,AUTOMATIC,16900
Kia,Soul,2014,regular unleaded,AUTOMATIC,20500
Kia,Soul,2014,regular unleaded,AUTOMATIC,18400
Kia,Soul,2014,regular unleaded,MANUAL,14900
Kia,Soul,2015,regular unleaded,MANUAL,15190
Kia,Soul,2015,regular unleaded,AUTOMATIC,17190
Kia,Soul,2015,regular unleaded,AUTOMATIC,20790
Kia,Soul,2015,regular unleaded,AUTOMATIC,18690
Kia,Soul,2016,regular unleaded,AUTOMATIC,17400
Kia,Soul,2016,regular unleaded,MANUAL,15900
Kia,Soul,2016,regular unleaded,AUTOMATIC,21300
Kia,Soul,2016,regular unleaded,AUTOMATIC,19400
Chevrolet,Spark EV,2014,electric,DIRECT_DRIVE,26685
Chevrolet,Spark EV,2014,electric,DIRECT_DRIVE,27010
Chevrolet,Spark EV,2015,electric,DIRECT_DRIVE,25170
Chevrolet,Spark EV,2015,electric,DIRECT_DRIVE,25560
Chevrolet,Spark EV,2016,electric,DIRECT_DRIVE,25510
Chevrolet,Spark EV,2016,electric,DIRECT_DRIVE,25120
Chevrolet,Spark,2015,regular unleaded,MANUAL,14040
Chevrolet,Spark,2015,regular unleaded,AUTOMATIC,15095
Chevrolet,Spark,2015,regular unleaded,MANUAL,15440
Chevrolet,Spark,2015,regular unleaded,MANUAL,12270
Chevrolet,Spark,2015,regular unleaded,AUTOMATIC,13580
Chevrolet,Spark,2015,regular unleaded,AUTOMATIC,16535
Chevrolet,Spark,2016,regular unleaded,MANUAL,14685
Chevrolet,Spark,2016,regular unleaded,AUTOMATIC,17285
Chevrolet,Spark,2016,regular unleaded,AUTOMATIC,15785
Chevrolet,Spark,2016,regular unleaded,AUTOMATIC,13760
Chevrolet,Spark,2016,regular unleaded,MANUAL,12660
Chevrolet,Spark,2016,regular unleaded,MANUAL,16185
Chevrolet,Spark,2017,regular unleaded,MANUAL,16325
Chevrolet,Spark,2017,regular unleaded,MANUAL,13000
Chevrolet,Spark,2017,regular unleaded,AUTOMATIC,14100
Chevrolet,Spark,2017,regular unleaded,AUTOMATIC,15925
Chevrolet,Spark,2017,regular unleaded,MANUAL,14825
Chevrolet,Spark,2017,regular unleaded,AUTOMATIC,17425
Kia,Spectra,2007,regular unleaded,MANUAL,12895
Kia,Spectra,2007,regular unleaded,MANUAL,15995
Kia,Spectra,2007,regular unleaded,AUTOMATIC,15895
Kia,Spectra,2007,regular unleaded,MANUAL,15995
Kia,Spectra,2007,regular unleaded,MANUAL,14895
Kia,Spectra,2007,regular unleaded,AUTOMATIC,16995
Kia,Spectra,2007,regular unleaded,AUTOMATIC,16995
Kia,Spectra,2008,regular unleaded,AUTOMATIC,15895
Kia,Spectra,2008,regular unleaded,AUTOMATIC,16995
Kia,Spectra,2008,regular unleaded,MANUAL,15995
Kia,Spectra,2008,regular unleaded,MANUAL,14895
Kia,Spectra,2008,regular unleaded,MANUAL,15995
Kia,Spectra,2008,regular unleaded,AUTOMATIC,16995
Kia,Spectra,2008,regular unleaded,AUTOMATIC,13895
Kia,Spectra,2008,regular unleaded,MANUAL,12895
Kia,Spectra,2009,regular unleaded,MANUAL,13550
Kia,Spectra,2009,regular unleaded,MANUAL,15550
Kia,Spectra,2009,regular unleaded,AUTOMATIC,17450
Kia,Spectra,2009,regular unleaded,MANUAL,16695
Kia,Spectra,2009,regular unleaded,AUTOMATIC,16550
Kia,Spectra,2009,regular unleaded,MANUAL,16450
Kia,Spectra,2009,regular unleaded,AUTOMATIC,17695
Kia,Spectra,2009,regular unleaded,AUTOMATIC,14550
Dodge,Spirit,1993,regular unleaded,MANUAL,2000
Dodge,Spirit,1993,regular unleaded,AUTOMATIC,2000
Dodge,Spirit,1994,regular unleaded,AUTOMATIC,2000
Dodge,Spirit,1995,regular unleaded,AUTOMATIC,2000
Kia,Sportage,2015,regular unleaded,AUTOMATIC,21900
Kia,Sportage,2015,regular unleaded,AUTOMATIC,28100
Kia,Sportage,2015,regular unleaded,AUTOMATIC,25300
Kia,Sportage,2015,regular unleaded,AUTOMATIC,26800
Kia,Sportage,2015,regular unleaded,AUTOMATIC,29600
Kia,Sportage,2015,regular unleaded,AUTOMATIC,23400
Kia,Sportage,2016,regular unleaded,AUTOMATIC,23650
Kia,Sportage,2016,regular unleaded,AUTOMATIC,22150
Kia,Sportage,2016,regular unleaded,AUTOMATIC,31490
Kia,Sportage,2016,regular unleaded,AUTOMATIC,25350
Kia,Sportage,2016,regular unleaded,AUTOMATIC,29990
Kia,Sportage,2016,regular unleaded,AUTOMATIC,26850
Kia,Sportage,2017,regular unleaded,AUTOMATIC,27000
Kia,Sportage,2017,regular unleaded,AUTOMATIC,32500
Kia,Sportage,2017,regular unleaded,AUTOMATIC,22990
Kia,Sportage,2017,regular unleaded,AUTOMATIC,34000
Kia,Sportage,2017,regular unleaded,AUTOMATIC,25500
Kia,Sportage,2017,regular unleaded,AUTOMATIC,24490
Chevrolet,Sportvan,1994,regular unleaded,AUTOMATIC,2000
Chevrolet,Sportvan,1994,regular unleaded,AUTOMATIC,2000
Chevrolet,Sportvan,1994,regular unleaded,AUTOMATIC,2000
Chevrolet,Sportvan,1994,regular unleaded,AUTOMATIC,2000
Chevrolet,Sportvan,1994,regular unleaded,AUTOMATIC,2000
Chevrolet,Sportvan,1994,regular unleaded,AUTOMATIC,2000
Chevrolet,Sportvan,1995,regular unleaded,AUTOMATIC,2000
Chevrolet,Sportvan,1995,regular unleaded,AUTOMATIC,2000
Maserati,Spyder,2003,premium unleaded (required),MANUAL,85542
Maserati,Spyder,2003,premium unleaded (required),AUTOMATED_MANUAL,89622
Maserati,Spyder,2004,premium unleaded (required),AUTOMATED_MANUAL,89622
Maserati,Spyder,2004,premium unleaded (required),MANUAL,85542
Maserati,Spyder,2005,premium unleaded (required),MANUAL,87252
Maserati,Spyder,2005,premium unleaded (required),AUTOMATED_MANUAL,91415
Audi,SQ5,2015,premium unleaded (required),AUTOMATIC,52700
Audi,SQ5,2015,premium unleaded (required),AUTOMATIC,60200
Audi,SQ5,2016,premium unleaded (required),AUTOMATIC,53300
Audi,SQ5,2016,premium unleaded (required),AUTOMATIC,60800
Audi,SQ5,2017,premium unleaded (required),AUTOMATIC,60800
Audi,SQ5,2017,premium unleaded (required),AUTOMATIC,53300
Dodge,SRT Viper,2013,premium unleaded (required),MANUAL,97395
Dodge,SRT Viper,2013,premium unleaded (required),MANUAL,120395
Dodge,SRT Viper,2014,premium unleaded (required),MANUAL,107385
Dodge,SRT Viper,2014,premium unleaded (required),MANUAL,84885
Cadillac,SRX,2014,regular unleaded,AUTOMATIC,48065
Cadillac,SRX,2014,regular unleaded,AUTOMATIC,50955
Cadillac,SRX,2014,regular unleaded,AUTOMATIC,42880
Cadillac,SRX,2014,regular unleaded,AUTOMATIC,48145
Cadillac,SRX,2014,regular unleaded,AUTOMATIC,37505
Cadillac,SRX,2014,regular unleaded,AUTOMATIC,45375
Cadillac,SRX,2014,regular unleaded,AUTOMATIC,45255
Cadillac,SRX,2015,regular unleaded,AUTOMATIC,48920
Cadillac,SRX,2015,regular unleaded,AUTOMATIC,48840
Cadillac,SRX,2015,regular unleaded,AUTOMATIC,46030
Cadillac,SRX,2015,regular unleaded,AUTOMATIC,51730
Cadillac,SRX,2015,regular unleaded,AUTOMATIC,43640
Cadillac,SRX,2015,regular unleaded,AUTOMATIC,46135
Cadillac,SRX,2015,regular unleaded,AUTOMATIC,37605
Cadillac,SRX,2016,regular unleaded,AUTOMATIC,37605
Cadillac,SRX,2016,regular unleaded,AUTOMATIC,48840
Cadillac,SRX,2016,regular unleaded,AUTOMATIC,51730
Cadillac,SRX,2016,regular unleaded,AUTOMATIC,48920
Cadillac,SRX,2016,regular unleaded,AUTOMATIC,46135
Cadillac,SRX,2016,regular unleaded,AUTOMATIC,43640
Cadillac,SRX,2016,regular unleaded,AUTOMATIC,46030
Chevrolet,SS,2014,premium unleaded (recommended),AUTOMATIC,43475
Chevrolet,SS,2015,premium unleaded (recommended),AUTOMATIC,45745
Chevrolet,SS,2016,premium unleaded (recommended),AUTOMATIC,46575
Chevrolet,SSR,2004,regular unleaded,AUTOMATIC,41620
Chevrolet,SSR,2005,regular unleaded,AUTOMATIC,42555
Chevrolet,SSR,2006,regular unleaded,AUTOMATIC,39240
Nissan,Stanza,1990,regular unleaded,MANUAL,2000
Nissan,Stanza,1990,regular unleaded,MANUAL,2000
Nissan,Stanza,1991,regular unleaded,MANUAL,2000
Nissan,Stanza,1991,regular unleaded,MANUAL,2000
Nissan,Stanza,1992,regular unleaded,AUTOMATIC,2000
Nissan,Stanza,1992,regular unleaded,MANUAL,2000
Nissan,Stanza,1992,regular unleaded,MANUAL,2000
Dodge,Stealth,1994,regular unleaded,MANUAL,2823
Dodge,Stealth,1994,regular unleaded,MANUAL,2350
Dodge,Stealth,1994,regular unleaded,MANUAL,2203
Dodge,Stealth,1994,regular unleaded,MANUAL,2000
Dodge,Stealth,1995,regular unleaded,MANUAL,2575
Dodge,Stealth,1995,regular unleaded,MANUAL,3219
Dodge,Stealth,1995,regular unleaded,MANUAL,2000
Dodge,Stealth,1996,regular unleaded,MANUAL,3044
Dodge,Stealth,1996,regular unleaded,MANUAL,2231
Dodge,Stealth,1996,regular unleaded,MANUAL,3732
Dodge,Stratus,2004,regular unleaded,AUTOMATIC,21975
Dodge,Stratus,2004,regular unleaded,AUTOMATIC,21450
Dodge,Stratus,2004,regular unleaded,MANUAL,22695
Dodge,Stratus,2004,regular unleaded,AUTOMATIC,23520
Dodge,Stratus,2004,regular unleaded,AUTOMATIC,19690
Dodge,Stratus,2004,regular unleaded,AUTOMATIC,19970
Dodge,Stratus,2004,regular unleaded,AUTOMATIC,20820
Dodge,Stratus,2004,regular unleaded,MANUAL,22370
Dodge,Stratus,2004,regular unleaded,MANUAL,19850
Dodge,Stratus,2004,regular unleaded,AUTOMATIC,20675
Dodge,Stratus,2005,regular unleaded,AUTOMATIC,21735
Dodge,Stratus,2005,regular unleaded,AUTOMATIC,23335
Dodge,Stratus,2005,regular unleaded,MANUAL,22980
Dodge,Stratus,2005,regular unleaded,AUTOMATIC,20255
Dodge,Stratus,2005,regular unleaded,MANUAL,20135
Dodge,Stratus,2006,regular unleaded,AUTOMATIC,23755
Dodge,Stratus,2006,regular unleaded,AUTOMATIC,20825
Cadillac,STS-V,2007,premium unleaded (required),AUTOMATIC,75010
Cadillac,STS-V,2008,premium unleaded (required),AUTOMATIC,78775
Cadillac,STS-V,2009,premium unleaded (required),AUTOMATIC,81795
Cadillac,STS,2009,premium unleaded (required),AUTOMATIC,56345
Cadillac,STS,2009,regular unleaded,AUTOMATIC,46845
Cadillac,STS,2010,regular unleaded,AUTOMATIC,55945
Cadillac,STS,2010,premium unleaded (recommended),AUTOMATIC,68785
Cadillac,STS,2010,regular unleaded,AUTOMATIC,50385
Cadillac,STS,2010,regular unleaded,AUTOMATIC,46845
Cadillac,STS,2010,premium unleaded (recommended),AUTOMATIC,56345
Cadillac,STS,2011,regular unleaded,AUTOMATIC,47280
Cadillac,STS,2011,regular unleaded,AUTOMATIC,50820
Cadillac,STS,2011,regular unleaded,AUTOMATIC,56380
Chevrolet,Suburban,2015,flex-fuel (unleaded/E85),AUTOMATIC,54205
Chevrolet,Suburban,2015,flex-fuel (unleaded/E85),AUTOMATIC,63785
Chevrolet,Suburban,2015,flex-fuel (unleaded/E85),AUTOMATIC,57205
Chevrolet,Suburban,2015,flex-fuel (unleaded/E85),AUTOMATIC,66785
Chevrolet,Suburban,2015,flex-fuel (unleaded/E85),AUTOMATIC,52000
Chevrolet,Suburban,2015,flex-fuel (unleaded/E85),AUTOMATIC,49000
Chevrolet,Suburban,2016,flex-fuel (unleaded/E85),AUTOMATIC,54730
Chevrolet,Suburban,2016,flex-fuel (unleaded/E85),AUTOMATIC,57730
Chevrolet,Suburban,2016,flex-fuel (unleaded/E85),AUTOMATIC,64440
Chevrolet,Suburban,2016,flex-fuel (unleaded/E85),AUTOMATIC,52700
Chevrolet,Suburban,2016,flex-fuel (unleaded/E85),AUTOMATIC,49700
Chevrolet,Suburban,2016,flex-fuel (unleaded/E85),AUTOMATIC,67440
Chevrolet,Suburban,2017,flex-fuel (unleaded/E85),AUTOMATIC,58045
Chevrolet,Suburban,2017,flex-fuel (unleaded/E85),AUTOMATIC,49915
Chevrolet,Suburban,2017,flex-fuel (unleaded/E85),AUTOMATIC,67730
Chevrolet,Suburban,2017,flex-fuel (unleaded/E85),AUTOMATIC,52915
Chevrolet,Suburban,2017,flex-fuel (unleaded/E85),AUTOMATIC,55045
Chevrolet,Suburban,2017,flex-fuel (unleaded/E85),AUTOMATIC,64730
GMC,Suburban,1997,regular unleaded,AUTOMATIC,2468
GMC,Suburban,1997,regular unleaded,AUTOMATIC,2585
GMC,Suburban,1998,regular unleaded,AUTOMATIC,2790
GMC,Suburban,1999,regular unleaded,AUTOMATIC,3420
GMC,Suburban,1999,regular unleaded,AUTOMATIC,3051
GMC,Suburban,1999,regular unleaded,AUTOMATIC,3372
Pontiac,Sunbird,1992,regular unleaded,MANUAL,2000
Pontiac,Sunbird,1992,regular unleaded,MANUAL,2000
Pontiac,Sunbird,1992,regular unleaded,MANUAL,2000
Pontiac,Sunbird,1992,regular unleaded,MANUAL,2000
Pontiac,Sunbird,1992,regular unleaded,MANUAL,2000
Pontiac,Sunbird,1992,regular unleaded,MANUAL,2000
Pontiac,Sunbird,1993,regular unleaded,MANUAL,2000
Pontiac,Sunbird,1993,regular unleaded,MANUAL,2000
Pontiac,Sunbird,1993,regular unleaded,MANUAL,2000
Pontiac,Sunbird,1993,regular unleaded,MANUAL,2000
Pontiac,Sunbird,1993,regular unleaded,MANUAL,2000
Pontiac,Sunbird,1993,regular unleaded,MANUAL,2000
Pontiac,Sunbird,1994,regular unleaded,MANUAL,2000
Pontiac,Sunbird,1994,regular unleaded,MANUAL,2000
Pontiac,Sunbird,1994,regular unleaded,MANUAL,2000
Pontiac,Sunbird,1994,regular unleaded,MANUAL,2000
Plymouth,Sundance,1992,regular unleaded,MANUAL,2000
Plymouth,Sundance,1992,regular unleaded,MANUAL,2000
Plymouth,Sundance,1992,regular unleaded,MANUAL,2000
Plymouth,Sundance,1992,regular unleaded,MANUAL,2000
Plymouth,Sundance,1992,regular unleaded,MANUAL,2000
Plymouth,Sundance,1992,regular unleaded,MANUAL,2000
Plymouth,Sundance,1993,regular unleaded,MANUAL,2000
Plymouth,Sundance,1993,regular unleaded,MANUAL,2000
Plymouth,Sundance,1993,regular unleaded,MANUAL,2000
Plymouth,Sundance,1993,regular unleaded,MANUAL,2000
Plymouth,Sundance,1994,regular unleaded,MANUAL,2000
Plymouth,Sundance,1994,regular unleaded,MANUAL,2000
Plymouth,Sundance,1994,regular unleaded,MANUAL,2000
Plymouth,Sundance,1994,regular unleaded,MANUAL,2000
Pontiac,Sunfire,2003,regular unleaded,MANUAL,14930
Pontiac,Sunfire,2004,regular unleaded,MANUAL,10895
Pontiac,Sunfire,2004,regular unleaded,MANUAL,14930
Pontiac,Sunfire,2005,regular unleaded,MANUAL,15205
Pontiac,Sunfire,2005,regular unleaded,MANUAL,10895
Ferrari,Superamerica,2005,premium unleaded (required),MANUAL,281170
Ferrari,Superamerica,2005,premium unleaded (required),AUTOMATED_MANUAL,294080
Bentley,Supersports Convertible ISR,2013,flex-fuel (premium unleaded required/E85),AUTOMATIC,291900
Toyota,Supra,1996,regular unleaded,AUTOMATIC,18255
Toyota,Supra,1996,regular unleaded,MANUAL,14977
Toyota,Supra,1997,regular unleaded,MANUAL,22001
Toyota,Supra,1997,regular unleaded,MANUAL,17320
Toyota,Supra,1998,regular unleaded,MANUAL,20596
Toyota,Supra,1998,regular unleaded,MANUAL,25279
Subaru,SVX,1995,regular unleaded,AUTOMATIC,2000
Subaru,SVX,1995,regular unleaded,AUTOMATIC,2000
Subaru,SVX,1995,regular unleaded,AUTOMATIC,2230
Subaru,SVX,1995,regular unleaded,AUTOMATIC,2000
Subaru,SVX,1996,regular unleaded,AUTOMATIC,2472
Subaru,SVX,1996,regular unleaded,AUTOMATIC,2283
Subaru,SVX,1997,regular unleaded,AUTOMATIC,2749
Subaru,SVX,1997,regular unleaded,AUTOMATIC,2512
Suzuki,Swift,1999,regular unleaded,MANUAL,2000
Suzuki,Swift,2000,regular unleaded,MANUAL,2000
Suzuki,Swift,2000,regular unleaded,MANUAL,2000
Suzuki,Swift,2001,regular unleaded,AUTOMATIC,9949
Suzuki,Swift,2001,regular unleaded,AUTOMATIC,10949
Suzuki,Swift,2001,regular unleaded,MANUAL,9299
Suzuki,Swift,2001,regular unleaded,MANUAL,10299
Suzuki,SX4,2011,regular unleaded,MANUAL,16599
Suzuki,SX4,2011,regular unleaded,AUTOMATIC,19349
Suzuki,SX4,2011,regular unleaded,AUTOMATIC,17099
Suzuki,SX4,2011,regular unleaded,MANUAL,16999
Suzuki,SX4,2011,regular unleaded,AUTOMATIC,17849
Suzuki,SX4,2011,regular unleaded,MANUAL,16479
Suzuki,SX4,2011,regular unleaded,AUTOMATIC,18999
Suzuki,SX4,2011,regular unleaded,MANUAL,18249
Suzuki,SX4,2011,regular unleaded,MANUAL,13499
Suzuki,SX4,2011,regular unleaded,AUTOMATIC,17799
Suzuki,SX4,2011,regular unleaded,MANUAL,15195
Suzuki,SX4,2011,regular unleaded,AUTOMATIC,18299
Suzuki,SX4,2011,regular unleaded,MANUAL,17099
Suzuki,SX4,2011,regular unleaded,AUTOMATIC,18599
Suzuki,SX4,2012,regular unleaded,MANUAL,16799
Suzuki,SX4,2012,regular unleaded,AUTOMATIC,18875
Suzuki,SX4,2012,regular unleaded,AUTOMATIC,19649
Suzuki,SX4,2012,regular unleaded,AUTOMATIC,17999
Suzuki,SX4,2012,regular unleaded,AUTOMATIC,18199
Suzuki,SX4,2012,regular unleaded,AUTOMATIC,17399
Suzuki,SX4,2012,regular unleaded,MANUAL,13699
Suzuki,SX4,2012,regular unleaded,AUTOMATIC,18499
Suzuki,SX4,2012,regular unleaded,MANUAL,15495
Suzuki,SX4,2012,regular unleaded,MANUAL,18549
Suzuki,SX4,2012,regular unleaded,MANUAL,16999
Suzuki,SX4,2013,regular unleaded,MANUAL,19349
Suzuki,SX4,2013,regular unleaded,MANUAL,16999
Suzuki,SX4,2013,regular unleaded,AUTOMATIC,19175
Suzuki,SX4,2013,regular unleaded,AUTOMATIC,17849
Suzuki,SX4,2013,regular unleaded,AUTOMATIC,18349
Suzuki,SX4,2013,regular unleaded,AUTOMATIC,18799
Suzuki,SX4,2013,regular unleaded,AUTOMATIC,20449
Suzuki,SX4,2013,regular unleaded,MANUAL,15845
GMC,Syclone,1991,regular unleaded,AUTOMATIC,5667
Toyota,T100,1996,regular unleaded,MANUAL,2563
Toyota,T100,1996,regular unleaded,MANUAL,2922
Toyota,T100,1996,regular unleaded,MANUAL,2506
Toyota,T100,1996,regular unleaded,MANUAL,2141
Toyota,T100,1996,regular unleaded,MANUAL,2802
Toyota,T100,1997,regular unleaded,MANUAL,3143
Toyota,T100,1997,regular unleaded,MANUAL,2806
Toyota,T100,1997,regular unleaded,MANUAL,2348
Toyota,T100,1997,regular unleaded,MANUAL,3042
Toyota,T100,1997,regular unleaded,MANUAL,2767
Toyota,T100,1998,regular unleaded,MANUAL,2540
Toyota,T100,1998,regular unleaded,MANUAL,3058
Toyota,T100,1998,regular unleaded,MANUAL,3586
Toyota,T100,1998,regular unleaded,MANUAL,3480
Toyota,T100,1998,regular unleaded,MANUAL,3214
Toyota,Tacoma,2015,regular unleaded,MANUAL,27355
Toyota,Tacoma,2015,regular unleaded,AUTOMATIC,23075
Toyota,Tacoma,2015,regular unleaded,AUTOMATIC,27235
Toyota,Tacoma,2015,regular unleaded,MANUAL,24800
Toyota,Tacoma,2015,regular unleaded,AUTOMATIC,21865
Toyota,Tacoma,2015,regular unleaded,MANUAL,35725
Toyota,Tacoma,2015,regular unleaded,MANUAL,20965
Toyota,Tacoma,2015,regular unleaded,AUTOMATIC,23625
Toyota,Tacoma,2015,regular unleaded,AUTOMATIC,37615
Toyota,Tacoma,2015,regular unleaded,AUTOMATIC,25060
Toyota,Tacoma,2015,regular unleaded,AUTOMATIC,23960
Toyota,Tacoma,2015,regular unleaded,MANUAL,26355
Toyota,Tacoma,2015,regular unleaded,AUTOMATIC,36705
Toyota,Tacoma,2015,regular unleaded,MANUAL,36635
Toyota,Tacoma,2015,regular unleaded,AUTOMATIC,28235
Toyota,Tacoma,2015,regular unleaded,AUTOMATIC,28735
Toyota,Tacoma,2015,regular unleaded,AUTOMATIC,22525
Toyota,Tacoma,2015,regular unleaded,AUTOMATIC,25560
Toyota,Tacoma,2015,regular unleaded,AUTOMATIC,25700
Toyota,Tacoma,2016,regular unleaded,MANUAL,25185
Toyota,Tacoma,2016,regular unleaded,AUTOMATIC,29275
Toyota,Tacoma,2016,regular unleaded,AUTOMATIC,23660
Toyota,Tacoma,2016,regular unleaded,AUTOMATIC,34700
Toyota,Tacoma,2016,regular unleaded,AUTOMATIC,31420
Toyota,Tacoma,2016,regular unleaded,AUTOMATIC,34090
Toyota,Tacoma,2016,regular unleaded,AUTOMATIC,30025
