Make,Model,Year,Engine Fuel Type,Engine HP,Transmission Type,Driven_Wheels,Number of Doors,Vehicle Style,MSRP
Toyota,RAV4,2017,regular unleaded,176,AUTOMATIC,all wheel drive,4,4dr SUV,33230
Toyota,RAV4,2017,regular unleaded,176,AUTOMATIC,front wheel drive,4,4dr SUV,34750
Toyota,RAV4,2017,regular unleaded,176,AUTOMATIC,front wheel drive,4,4dr SUV,26830
Toyota,RAV4,2017,regular unleaded,176,AUTOMATIC,front wheel drive,4,4dr SUV,29985
Toyota,RAV4,2017,regular unleaded,176,AUTOMATIC,all wheel drive,4,4dr SUV,31385
Toyota,RAV4 EV,2012,electric,154,DIRECT_DRIVE,front wheel drive,4,4dr SUV,49800
Toyota,RAV4 EV,2013,electric,154,DIRECT_DRIVE,front wheel drive,4,4dr SUV,49800
Toyota,RAV4 EV,2014,electric,154,DIRECT_DRIVE,front wheel drive,4,4dr SUV,49800
Toyota,RAV4 Hybrid,2016,regular unleaded,194,AUTOMATIC,all wheel drive,4,4dr SUV,28370
Toyota,RAV4 Hybrid,2016,regular unleaded,194,AUTOMATIC,all wheel drive,4,4dr SUV,33610
Toyota,RAV4 Hybrid,2017,regular unleaded,194,AUTOMATIC,all wheel drive,4,4dr SUV,34030
Toyota,RAV4 Hybrid,2017,regular unleaded,194,AUTOMATIC,all wheel drive,4,4dr SUV,29030
Toyota,RAV4 Hybrid,2017,regular unleaded,194,AUTOMATIC,all wheel drive,4,4dr SUV,32185
Toyota,Sequoia,2015,regular unleaded,381,AUTOMATIC,four wheel drive,4,4dr SUV,64320
Toyota,Sequoia,2015,regular unleaded,381,AUTOMATIC,four wheel drive,4,4dr SUV,47620
Toyota,Sequoia,2015,flex-fuel (unleaded/E85),381,AUTOMATIC,four wheel drive,4,4dr SUV,56580
Toyota,Sequoia,2015,regular unleaded,381,AUTOMATIC,rear wheel drive,4,4dr SUV,61095
Toyota,Sequoia,2015,flex-fuel (unleaded/E85),381,AUTOMATIC,four wheel drive,4,4dr SUV,47620
Toyota,Sequoia,2015,regular unleaded,381,AUTOMATIC,rear wheel drive,4,4dr SUV,53355
Toyota,Sequoia,2015,regular unleaded,381,AUTOMATIC,four wheel drive,4,4dr SUV,56580
Toyota,Sequoia,2015,flex-fuel (unleaded/E85),381,AUTOMATIC,four wheel drive,4,4dr SUV,64320
Toyota,Sequoia,2015,regular unleaded,381,AUTOMATIC,rear wheel drive,4,4dr SUV,44395
Toyota,Sequoia,2016,regular unleaded,381,AUTOMATIC,rear wheel drive,4,4dr SUV,61855
Toyota,Sequoia,2016,flex-fuel (unleaded/E85),381,AUTOMATIC,four wheel drive,4,4dr SUV,57340
Toyota,Sequoia,2016,regular unleaded,381,AUTOMATIC,rear wheel drive,4,4dr SUV,45325
Toyota,Sequoia,2016,flex-fuel (unleaded/E85),381,AUTOMATIC,four wheel drive,4,4dr SUV,65080
Toyota,Sequoia,2016,regular unleaded,381,AUTOMATIC,four wheel drive,4,4dr SUV,65080
Toyota,Sequoia,2016,regular unleaded,381,AUTOMATIC,four wheel drive,4,4dr SUV,57340
Toyota,Sequoia,2016,regular unleaded,381,AUTOMATIC,four wheel drive,4,4dr SUV,48550
Toyota,Sequoia,2016,regular unleaded,381,AUTOMATIC,rear wheel drive,4,4dr SUV,54115
Toyota,Sequoia,2016,flex-fuel (unleaded/E85),381,AUTOMATIC,four wheel drive,4,4dr SUV,48550
Toyota,Sequoia,2017,regular unleaded,381,AUTOMATIC,four wheel drive,4,4dr SUV,48685
Toyota,Sequoia,2017,flex-fuel (unleaded/E85),381,AUTOMATIC,four wheel drive,4,4dr SUV,65215
Toyota,Sequoia,2017,regular unleaded,381,AUTOMATIC,rear wheel drive,4,4dr SUV,45460
Toyota,Sequoia,2017,flex-fuel (unleaded/E85),381,AUTOMATIC,four wheel drive,4,4dr SUV,57475
Toyota,Sequoia,2017,regular unleaded,381,AUTOMATIC,four wheel drive,4,4dr SUV,57475
Toyota,Sequoia,2017,regular unleaded,381,AUTOMATIC,rear wheel drive,4,4dr SUV,54250
Toyota,Sequoia,2017,flex-fuel (unleaded/E85),381,AUTOMATIC,four wheel drive,4,4dr SUV,48685
Toyota,Sequoia,2017,regular unleaded,381,AUTOMATIC,four wheel drive,4,4dr SUV,65215
Toyota,Sequoia,2017,regular unleaded,381,AUTOMATIC,rear wheel drive,4,4dr SUV,61990
Toyota,Sienna,2015,regular unleaded,266,AUTOMATIC,all wheel drive,4,Passenger Minivan,42880
Toyota,Sienna,2015,regular unleaded,266,AUTOMATIC,all wheel drive,4,Passenger Minivan,37400
Toyota,Sienna,2015,regular unleaded,266,AUTOMATIC,all wheel drive,4,Passenger Minivan,40655
Toyota,Sienna,2015,regular unleaded,266,AUTOMATIC,front wheel drive,4,Passenger Minivan,37445
Toyota,Sienna,2015,regular unleaded,266,AUTOMATIC,front wheel drive,4,Passenger Minivan,35200
Toyota,Sienna,2015,regular unleaded,266,AUTOMATIC,front wheel drive,4,Passenger Minivan,41035
Toyota,Sienna,2015,regular unleaded,266,AUTOMATIC,front wheel drive,4,Passenger Minivan,35000
Toyota,Sienna,2015,regular unleaded,266,AUTOMATIC,all wheel drive,4,Passenger Minivan,33960
Toyota,Sienna,2015,regular unleaded,266,AUTOMATIC,all wheel drive,4,Passenger Minivan,46250
Toyota,Sienna,2015,regular unleaded,266,AUTOMATIC,front wheel drive,4,Passenger Minivan,41750
Toyota,Sienna,2015,regular unleaded,266,AUTOMATIC,front wheel drive,4,Passenger Minivan,28700
Toyota,Sienna,2015,regular unleaded,266,AUTOMATIC,front wheel drive,4,Passenger Minivan,45120
Toyota,Sienna,2015,regular unleaded,266,AUTOMATIC,front wheel drive,4,Passenger Minivan,31630
Toyota,Sienna,2015,regular unleaded,266,AUTOMATIC,front wheel drive,4,Passenger Minivan,31430
Toyota,Sienna,2015,regular unleaded,266,AUTOMATIC,front wheel drive,4,Passenger Minivan,38455
Toyota,Sienna,2015,regular unleaded,266,AUTOMATIC,front wheel drive,4,Passenger Minivan,39780
Toyota,Sienna,2015,regular unleaded,266,AUTOMATIC,front wheel drive,4,Passenger Minivan,26595
Toyota,Sienna,2016,regular unleaded,266,AUTOMATIC,all wheel drive,4,Passenger Minivan,34180
Toyota,Sienna,2016,regular unleaded,266,AUTOMATIC,front wheel drive,4,Passenger Minivan,38605
Toyota,Sienna,2016,regular unleaded,266,AUTOMATIC,front wheel drive,4,Passenger Minivan,35410
Toyota,Sienna,2016,regular unleaded,266,AUTOMATIC,front wheel drive,4,Passenger Minivan,31840
Toyota,Sienna,2016,regular unleaded,266,AUTOMATIC,all wheel drive,4,Passenger Minivan,37620
Toyota,Sienna,2016,regular unleaded,266,AUTOMATIC,front wheel drive,4,Passenger Minivan,31640
Toyota,Sienna,2016,regular unleaded,266,AUTOMATIC,front wheel drive,4,Passenger Minivan,41245
Toyota,Sienna,2016,regular unleaded,266,AUTOMATIC,all wheel drive,4,Passenger Minivan,40815
Toyota,Sienna,2016,regular unleaded,266,AUTOMATIC,front wheel drive,4,Passenger Minivan,28850
Toyota,Sienna,2016,regular unleaded,266,AUTOMATIC,front wheel drive,4,Passenger Minivan,41900
Toyota,Sienna,2016,regular unleaded,266,AUTOMATIC,all wheel drive,4,Passenger Minivan,43040
Toyota,Sienna,2016,regular unleaded,266,AUTOMATIC,front wheel drive,4,Passenger Minivan,39930
Toyota,Sienna,2016,regular unleaded,266,AUTOMATIC,all wheel drive,4,Passenger Minivan,46410
Toyota,Sienna,2016,regular unleaded,266,AUTOMATIC,front wheel drive,4,Passenger Minivan,37655
Toyota,Sienna,2016,regular unleaded,266,AUTOMATIC,front wheel drive,4,Passenger Minivan,35210
Toyota,Sienna,2016,regular unleaded,266,AUTOMATIC,front wheel drive,4,Passenger Minivan,45270
Toyota,Sienna,2016,regular unleaded,266,AUTOMATIC,front wheel drive,4,Passenger Minivan,26745
Toyota,Sienna,2017,regular unleaded,296,AUTOMATIC,front wheel drive,4,Passenger Minivan,29750
Toyota,Sienna,2017,regular unleaded,296,AUTOMATIC,front wheel drive,4,Passenger Minivan,32740
Toyota,Sienna,2017,regular unleaded,296,AUTOMATIC,all wheel drive,4,Passenger Minivan,35080
Toyota,Sienna,2017,regular unleaded,296,AUTOMATIC,all wheel drive,4,Passenger Minivan,43940
Toyota,Sienna,2017,regular unleaded,296,AUTOMATIC,front wheel drive,4,Passenger Minivan,42800
Toyota,Sienna,2017,regular unleaded,296,AUTOMATIC,all wheel drive,4,Passenger Minivan,41715
Toyota,Sienna,2017,regular unleaded,296,AUTOMATIC,front wheel drive,4,Passenger Minivan,38555
Toyota,Sienna,2017,regular unleaded,296,AUTOMATIC,front wheel drive,4,Passenger Minivan,32540
Toyota,Sienna,2017,regular unleaded,296,AUTOMATIC,front wheel drive,4,Passenger Minivan,42145
Toyota,Sienna,2017,regular unleaded,296,AUTOMATIC,front wheel drive,4,Passenger Minivan,39505
Toyota,Sienna,2017,regular unleaded,296,AUTOMATIC,front wheel drive,4,Passenger Minivan,36310
Toyota,Sienna,2017,regular unleaded,296,AUTOMATIC,front wheel drive,4,Passenger Minivan,36110
Toyota,Sienna,2017,regular unleaded,296,AUTOMATIC,front wheel drive,4,Passenger Minivan,40830
Toyota,Sienna,2017,regular unleaded,296,AUTOMATIC,front wheel drive,4,Passenger Minivan,27645
Toyota,Sienna,2017,regular unleaded,296,AUTOMATIC,all wheel drive,4,Passenger Minivan,38520
Toyota,Sienna,2017,regular unleaded,296,AUTOMATIC,front wheel drive,4,Passenger Minivan,46170
Toyota,Sienna,2017,regular unleaded,296,AUTOMATIC,all wheel drive,4,Passenger Minivan,47310
Toyota,Supra,1996,regular unleaded,320,AUTOMATIC,rear wheel drive,2,Coupe,18255
Toyota,Supra,1996,regular unleaded,220,MANUAL,rear wheel drive,2,Coupe,14977
Toyota,Supra,1997,regular unleaded,320,MANUAL,rear wheel drive,2,Coupe,22001
Toyota,Supra,1997,regular unleaded,220,MANUAL,rear wheel drive,2,Coupe,17320
Toyota,Supra,1998,regular unleaded,225,MANUAL,rear wheel drive,2,Coupe,20596
Toyota,Supra,1998,regular unleaded,320,MANUAL,rear wheel drive,2,Coupe,25279
Toyota,T100,1996,regular unleaded,190,MANUAL,rear wheel drive,2,Extended Cab Pickup,2563
Toyota,T100,1996,regular unleaded,190,MANUAL,four wheel drive,2,Extended Cab Pickup,2922
Toyota,T100,1996,regular unleaded,190,MANUAL,rear wheel drive,2,Extended Cab Pickup,2506
Toyota,T100,1996,regular unleaded,150,MANUAL,rear wheel drive,2,Regular Cab Pickup,2141
Toyota,T100,1996,regular unleaded,190,MANUAL,four wheel drive,2,Extended Cab Pickup,2802
Toyota,T100,1997,regular unleaded,190,MANUAL,four wheel drive,2,Extended Cab Pickup,3143
Toyota,T100,1997,regular unleaded,190,MANUAL,rear wheel drive,2,Extended Cab Pickup,2806
Toyota,T100,1997,regular unleaded,150,MANUAL,rear wheel drive,2,Regular Cab Pickup,2348
Toyota,T100,1997,regular unleaded,190,MANUAL,four wheel drive,2,Extended Cab Pickup,3042
Toyota,T100,1997,regular unleaded,190,MANUAL,rear wheel drive,2,Extended Cab Pickup,2767
Toyota,T100,1998,regular unleaded,150,MANUAL,rear wheel drive,2,Regular Cab Pickup,2540
Toyota,T100,1998,regular unleaded,190,MANUAL,rear wheel drive,2,Extended Cab Pickup,3058
Toyota,T100,1998,regular unleaded,190,MANUAL,four wheel drive,2,Extended Cab Pickup,3586
Toyota,T100,1998,regular unleaded,190,MANUAL,four wheel drive,2,Extended Cab Pickup,3480
Toyota,T100,1998,regular unleaded,190,MANUAL,rear wheel drive,2,Extended Cab Pickup,3214
Toyota,Tacoma,2015,regular unleaded,236,MANUAL,four wheel drive,4,Crew Cab Pickup,27355
Toyota,Tacoma,2015,regular unleaded,159,AUTOMATIC,rear wheel drive,4,Crew Cab Pickup,23075
Toyota,Tacoma,2015,regular unleaded,236,AUTOMATIC,four wheel drive,4,Extended Cab Pickup,27235
Toyota,Tacoma,2015,regular unleaded,159,MANUAL,four wheel drive,4,Extended Cab Pickup,24800
Toyota,Tacoma,2015,regular unleaded,159,AUTOMATIC,rear wheel drive,4,Extended Cab Pickup,21865
Toyota,Tacoma,2015,regular unleaded,236,MANUAL,four wheel drive,4,Extended Cab Pickup,35725
Toyota,Tacoma,2015,regular unleaded,159,MANUAL,rear wheel drive,4,Extended Cab Pickup,20965
Toyota,Tacoma,2015,regular unleaded,159,AUTOMATIC,rear wheel drive,4,Crew Cab Pickup,23625
Toyota,Tacoma,2015,regular unleaded,236,AUTOMATIC,four wheel drive,4,Crew Cab Pickup,37615
Toyota,Tacoma,2015,regular unleaded,236,AUTOMATIC,rear wheel drive,4,Crew Cab Pickup,25060
Toyota,Tacoma,2015,regular unleaded,236,AUTOMATIC,rear wheel drive,4,Extended Cab Pickup,23960
Toyota,Tacoma,2015,regular unleaded,236,MANUAL,four wheel drive,4,Extended Cab Pickup,26355
Toyota,Tacoma,2015,regular unleaded,236,AUTOMATIC,four wheel drive,4,Extended Cab Pickup,36705
Toyota,Tacoma,2015,regular unleaded,236,MANUAL,four wheel drive,4,Crew Cab Pickup,36635
Toyota,Tacoma,2015,regular unleaded,236,AUTOMATIC,four wheel drive,4,Crew Cab Pickup,28235
Toyota,Tacoma,2015,regular unleaded,236,AUTOMATIC,four wheel drive,4,Crew Cab Pickup,28735
Toyota,Tacoma,2015,regular unleaded,159,AUTOMATIC,rear wheel drive,4,Extended Cab Pickup,22525
Toyota,Tacoma,2015,regular unleaded,236,AUTOMATIC,rear wheel drive,4,Crew Cab Pickup,25560
Toyota,Tacoma,2015,regular unleaded,159,AUTOMATIC,four wheel drive,4,Extended Cab Pickup,25700
Toyota,Tacoma,2016,regular unleaded,159,MANUAL,four wheel drive,4,Extended Cab Pickup,25185
Toyota,Tacoma,2016,regular unleaded,278,AUTOMATIC,four wheel drive,4,Crew Cab Pickup,29275
Toyota,Tacoma,2016,regular unleaded,159,AUTOMATIC,rear wheel drive,4,Extended Cab Pickup,23660
Toyota,Tacoma,2016,regular unleaded,278,AUTOMATIC,four wheel drive,4,Crew Cab Pickup,34700
Toyota,Tacoma,2016,regular unleaded,278,AUTOMATIC,four wheel drive,4,Crew Cab Pickup,31420
Toyota,Tacoma,2016,regular unleaded,278,AUTOMATIC,four wheel drive,4,Crew Cab Pickup,34090
Toyota,Tacoma,2016,regular unleaded,278,AUTOMATIC,rear wheel drive,4,Extended Cab Pickup,30025
Toyota,Tacoma,2016,regular unleaded,278,AUTOMATIC,four wheel drive,4,Extended Cab Pickup,33310
Toyota,Tacoma,2016,regular unleaded,159,AUTOMATIC,rear wheel drive,4,Crew Cab Pickup,26635
Toyota,Tacoma,2016,regular unleaded,278,MANUAL,four wheel drive,4,Extended Cab Pickup,31680
Toyota,Tacoma,2016,regular unleaded,278,MANUAL,four wheel drive,4,Crew Cab Pickup,32460
Toyota,Tacoma,2016,regular unleaded,278,AUTOMATIC,four wheel drive,4,Crew Cab Pickup,34090
Toyota,Tacoma,2016,regular unleaded,278,AUTOMATIC,rear wheel drive,4,Extended Cab Pickup,27355
Toyota,Tacoma,2016,regular unleaded,278,AUTOMATIC,four wheel drive,4,Extended Cab Pickup,33310
Toyota,Tacoma,2016,regular unleaded,278,AUTOMATIC,rear wheel drive,4,Crew Cab Pickup,35105
Toyota,Tacoma,2016,regular unleaded,278,AUTOMATIC,four wheel drive,4,Crew Cab Pickup,31920
Toyota,Tacoma,2016,regular unleaded,278,AUTOMATIC,four wheel drive,4,Crew Cab Pickup,38180
Toyota,Tacoma,2016,regular unleaded,278,AUTOMATIC,rear wheel drive,4,Crew Cab Pickup,28345
Toyota,Tacoma,2016,regular unleaded,278,AUTOMATIC,rear wheel drive,4,Crew Cab Pickup,31125
Toyota,Tacoma,2016,regular unleaded,159,AUTOMATIC,four wheel drive,4,Extended Cab Pickup,26735
Toyota,Tacoma,2016,regular unleaded,278,AUTOMATIC,rear wheel drive,4,Crew Cab Pickup,31625
Toyota,Tacoma,2016,regular unleaded,159,AUTOMATIC,four wheel drive,4,Extended Cab Pickup,28820
Toyota,Tacoma,2016,regular unleaded,278,MANUAL,four wheel drive,4,Crew Cab Pickup,32460
Toyota,Tacoma,2016,regular unleaded,278,AUTOMATIC,rear wheel drive,4,Crew Cab Pickup,28845
Toyota,Tacoma,2016,regular unleaded,278,AUTOMATIC,four wheel drive,4,Extended Cab Pickup,30530
Toyota,Tacoma,2016,regular unleaded,278,AUTOMATIC,rear wheel drive,4,Crew Cab Pickup,31125
Toyota,Tacoma,2016,regular unleaded,159,AUTOMATIC,rear wheel drive,4,Extended Cab Pickup,25745
Toyota,Tacoma,2016,regular unleaded,159,AUTOMATIC,rear wheel drive,4,Crew Cab Pickup,24490
Toyota,Tacoma,2016,regular unleaded,278,AUTOMATIC,four wheel drive,4,Crew Cab Pickup,34700
Toyota,Tacoma,2017,regular unleaded,278,AUTOMATIC,four wheel drive,4,Crew Cab Pickup,35315
Toyota,Tacoma,2017,regular unleaded,278,MANUAL,four wheel drive,4,Crew Cab Pickup,33075
Toyota,Tacoma,2017,regular unleaded,278,MANUAL,four wheel drive,4,Crew Cab Pickup,40760
Toyota,Tacoma,2017,regular unleaded,159,MANUAL,four wheel drive,4,Extended Cab Pickup,25645
Toyota,Tacoma,2017,regular unleaded,278,AUTOMATIC,rear wheel drive,4,Crew Cab Pickup,35720
Toyota,Tacoma,2017,regular unleaded,278,AUTOMATIC,four wheel drive,4,Extended Cab Pickup,33770
Toyota,Tacoma,2017,regular unleaded,278,AUTOMATIC,four wheel drive,4,Crew Cab Pickup,32765
Toyota,Tacoma,2017,regular unleaded,278,AUTOMATIC,four wheel drive,4,Crew Cab Pickup,34705
Toyota,Tacoma,2017,regular unleaded,159,AUTOMATIC,rear wheel drive,4,Crew Cab Pickup,27095
Toyota,Tacoma,2017,regular unleaded,278,AUTOMATIC,four wheel drive,4,Crew Cab Pickup,35315
Toyota,Tacoma,2017,regular unleaded,278,AUTOMATIC,four wheel drive,4,Crew Cab Pickup,42760
Toyota,Tacoma,2017,regular unleaded,278,AUTOMATIC,four wheel drive,4,Crew Cab Pickup,34705
Toyota,Tacoma,2017,regular unleaded,159,AUTOMATIC,rear wheel drive,4,Crew Cab Pickup,24950
Toyota,Tacoma,2017,regular unleaded,278,AUTOMATIC,rear wheel drive,4,Crew Cab Pickup,29690
Toyota,Tacoma,2017,regular unleaded,278,AUTOMATIC,rear wheel drive,4,Extended Cab Pickup,25730
Toyota,Tacoma,2017,regular unleaded,278,MANUAL,four wheel drive,4,Crew Cab Pickup,33075
Toyota,Tacoma,2017,regular unleaded,159,AUTOMATIC,rear wheel drive,4,Extended Cab Pickup,26205
Toyota,Tacoma,2017,regular unleaded,278,AUTOMATIC,rear wheel drive,4,Crew Cab Pickup,31740
Toyota,Tacoma,2017,regular unleaded,278,AUTOMATIC,four wheel drive,4,Crew Cab Pickup,29735
Toyota,Tacoma,2017,regular unleaded,159,AUTOMATIC,four wheel drive,4,Extended Cab Pickup,29280
Toyota,Tacoma,2017,regular unleaded,278,AUTOMATIC,four wheel drive,4,Extended Cab Pickup,33770
Toyota,Tacoma,2017,regular unleaded,278,AUTOMATIC,rear wheel drive,4,Extended Cab Pickup,30485
Toyota,Tacoma,2017,regular unleaded,278,AUTOMATIC,rear wheel drive,4,Extended Cab Pickup,28700
Toyota,Tacoma,2017,regular unleaded,159,AUTOMATIC,rear wheel drive,4,Extended Cab Pickup,24120
Toyota,Tacoma,2017,regular unleaded,278,MANUAL,four wheel drive,4,Extended Cab Pickup,32390
Toyota,Tacoma,2017,regular unleaded,159,AUTOMATIC,four wheel drive,4,Extended Cab Pickup,27195
Toyota,Tacoma,2017,regular unleaded,278,AUTOMATIC,four wheel drive,4,Crew Cab Pickup,33265
Toyota,Tacoma,2017,regular unleaded,278,AUTOMATIC,rear wheel drive,4,Crew Cab Pickup,31740
Toyota,Tacoma,2017,regular unleaded,278,AUTOMATIC,four wheel drive,4,Crew Cab Pickup,38795
Toyota,Tacoma,2017,regular unleaded,278,AUTOMATIC,four wheel drive,4,Extended Cab Pickup,31875
Toyota,Tacoma,2017,regular unleaded,278,AUTOMATIC,rear wheel drive,4,Crew Cab Pickup,32240
Toyota,Tacoma,2017,regular unleaded,278,AUTOMATIC,rear wheel drive,4,Crew Cab Pickup,30190
Toyota,Tercel,1996,regular unleaded,93,MANUAL,front wheel drive,2,Coupe,2000
Toyota,Tercel,1996,regular unleaded,93,MANUAL,front wheel drive,4,Sedan,2000
Toyota,Tercel,1996,regular unleaded,93,MANUAL,front wheel drive,2,Coupe,2000
Toyota,Tercel,1997,regular unleaded,93,MANUAL,front wheel drive,2,Coupe,2012
Toyota,Tercel,1997,regular unleaded,93,MANUAL,front wheel drive,4,Sedan,2041
Toyota,Tercel,1997,regular unleaded,93,MANUAL,front wheel drive,2,Coupe,2000
Toyota,Tercel,1998,regular unleaded,93,MANUAL,front wheel drive,2,Coupe,2148
Toyota,Tundra,2015,regular unleaded,310,AUTOMATIC,four wheel drive,4,Extended Cab Pickup,33210
Toyota,Tundra,2015,regular unleaded,381,AUTOMATIC,rear wheel drive,2,Regular Cab Pickup,29120
Toyota,Tundra,2015,regular unleaded,381,AUTOMATIC,rear wheel drive,4,Crew Cab Pickup,44925
Toyota,Tundra,2015,regular unleaded,381,AUTOMATIC,four wheel drive,4,Extended Cab Pickup,40685
Toyota,Tundra,2015,regular unleaded,381,AUTOMATIC,rear wheel drive,4,Crew Cab Pickup,44925
Toyota,Tundra,2015,regular unleaded,381,AUTOMATIC,four wheel drive,4,Crew Cab Pickup,44000
Toyota,Tundra,2015,regular unleaded,381,AUTOMATIC,four wheel drive,4,Extended Cab Pickup,33390
Toyota,Tundra,2015,flex-fuel (unleaded/E85),381,AUTOMATIC,four wheel drive,4,Extended Cab Pickup,33060
Toyota,Tundra,2015,regular unleaded,381,AUTOMATIC,four wheel drive,4,Crew Cab Pickup,47975
Toyota,Tundra,2015,regular unleaded,381,AUTOMATIC,four wheel drive,4,Extended Cab Pickup,34710
Toyota,Tundra,2015,regular unleaded,310,AUTOMATIC,rear wheel drive,4,Extended Cab Pickup,30160
Toyota,Tundra,2015,flex-fuel (unleaded/E85),381,AUTOMATIC,four wheel drive,4,Extended Cab Pickup,34710
Toyota,Tundra,2015,flex-fuel (unleaded/E85),381,AUTOMATIC,four wheel drive,4,Extended Cab Pickup,40685
Toyota,Tundra,2015,regular unleaded,310,AUTOMATIC,four wheel drive,4,Extended Cab Pickup,31560
Toyota,Tundra,2015,flex-fuel (unleaded/E85),381,AUTOMATIC,four wheel drive,4,Crew Cab Pickup,44000
Toyota,Tundra,2015,flex-fuel (unleaded/E85),381,AUTOMATIC,four wheel drive,4,Extended Cab Pickup,35040
Toyota,Tundra,2015,regular unleaded,381,AUTOMATIC,four wheel drive,4,Crew Cab Pickup,37030
Toyota,Tundra,2015,flex-fuel (unleaded/E85),381,AUTOMATIC,four wheel drive,4,Crew Cab Pickup,42550
Toyota,Tundra,2015,regular unleaded,381,AUTOMATIC,four wheel drive,4,Crew Cab Pickup,42550
Toyota,Tundra,2015,regular unleaded,310,AUTOMATIC,four wheel drive,4,Crew Cab Pickup,35530
Toyota,Tundra,2015,regular unleaded,381,AUTOMATIC,four wheel drive,4,Extended Cab Pickup,33060
Toyota,Tundra,2015,flex-fuel (unleaded/E85),381,AUTOMATIC,four wheel drive,4,Crew Cab Pickup,37030
Toyota,Tundra,2015,flex-fuel (unleaded/E85),381,AUTOMATIC,four wheel drive,2,Regular Cab Pickup,32170
Toyota,Tundra,2015,flex-fuel (unleaded/E85),381,AUTOMATIC,four wheel drive,4,Extended Cab Pickup,41385
Toyota,Tundra,2015,regular unleaded,381,AUTOMATIC,rear wheel drive,4,Crew Cab Pickup,39500
Toyota,Tundra,2015,regular unleaded,381,AUTOMATIC,four wheel drive,4,Extended Cab Pickup,35040
Toyota,Tundra,2015,flex-fuel (unleaded/E85),381,AUTOMATIC,four wheel drive,4,Extended Cab Pickup,33390
Toyota,Tundra,2015,regular unleaded,381,AUTOMATIC,four wheel drive,4,Extended Cab Pickup,41385
Toyota,Tundra,2015,regular unleaded,381,AUTOMATIC,four wheel drive,4,Crew Cab Pickup,47975
Toyota,Tundra,2015,regular unleaded,310,AUTOMATIC,rear wheel drive,4,Crew Cab Pickup,32480
Toyota,Tundra,2015,regular unleaded,381,AUTOMATIC,rear wheel drive,4,Extended Cab Pickup,37635
